"value","count","cumsum","pct"
"red solo cup",39,74531,13.53
"right feel like",39,74570,13.54
"season ticket holder",39,74609,13.55
"small business saturday",39,74648,13.56
"thank spreading word",39,74687,13.56
"thanks follow really",39,74726,13.57
"times last night",39,74765,13.58
"watching jersey shore",39,74804,13.58
"buy listen everyday",38,74842,13.59
"doing great work",38,74880,13.6
"don forget today",38,74918,13.6
"don hate just",38,74956,13.61
"don know myself",38,74994,13.62
"don know really",38,75032,13.63
"don think make",38,75070,13.63
"don want work",38,75108,13.64
"dr martin luther",38,75146,13.65
"feel like good",38,75184,13.65
"friday april th",38,75222,13.66
"friday gotta get",38,75260,13.67
"go hard go",38,75298,13.67
"go instead path",38,75336,13.68
"going try get",38,75374,13.69
"happy birthday baby",38,75412,13.69
"happy did exist",38,75450,13.7
"help www com",38,75488,13.71
"hit follow button",38,75526,13.72
"hit home run",38,75564,13.72
"home long day",38,75602,13.73
"hope day going",38,75640,13.74
"instead path leave",38,75678,13.74
"just days away",38,75716,13.75
"just got hit",38,75754,13.76
"just read article",38,75792,13.76
"just thought know",38,75830,13.77
"just walked past",38,75868,13.78
"let know coming",38,75906,13.78
"looking forward hanging",38,75944,13.79
"make sure take",38,75982,13.8
"makes world go",38,76020,13.8
"mom just told",38,76058,13.81
"national chocolate chip",38,76096,13.82
"pm www com",38,76134,13.83
"ready get work",38,76172,13.83
"scotland yard pub",38,76210,13.84
"send email address",38,76248,13.85
"social media strategy",38,76286,13.85
"sounds like going",38,76324,13.86
"thanks following following",38,76362,13.87
"thanks new follows",38,76400,13.87
"think going go",38,76438,13.88
"tomorrow stay tuned",38,76476,13.89
"trying figure twitter",38,76514,13.89
"vanilla ice cream",38,76552,13.9
"wanted say thanks",38,76590,13.91
"working hard get",38,76628,13.92
"www com free",38,76666,13.92
"bakery coffee house",37,76703,13.93
"best both worlds",37,76740,13.94
"com let know",37,76777,13.94
"come join fun",37,76814,13.95
"day don know",37,76851,13.96
"day gets better",37,76888,13.96
"don go school",37,76925,13.97
"don know start",37,76962,13.98
"don want people",37,76999,13.98
"elite trainer max",37,77036,13.99
"good luck weekend",37,77073,14
"good morning friday",37,77110,14
"good morning loves",37,77147,14.01
"got home school",37,77184,14.02
"great thanks asking",37,77221,14.02
"happiest girl world",37,77258,14.03
"happy birthday wonderful",37,77295,14.04
"hours sleep last",37,77332,14.04
"itunes buy listen",37,77369,14.05
"just go sleep",37,77406,14.06
"know know know",37,77443,14.06
"last full day",37,77480,14.07
"like last time",37,77517,14.08
"live laugh love",37,77554,14.08
"long did take",37,77591,14.09
"luck let know",37,77628,14.1
"make new friends",37,77665,14.1
"make sure keep",37,77702,14.11
"national library week",37,77739,14.12
"new social media",37,77776,14.12
"new years day",37,77813,14.13
"page www facebook",37,77850,14.14
"people just need",37,77887,14.14
"really don feel",37,77924,14.15
"sounds like awesome",37,77961,14.16
"spend lot time",37,77998,14.16
"thanks appreciate support",37,78035,14.17
"using drive social",37,78072,14.18
"wait new season",37,78109,14.18
"wait new song",37,78146,14.19
"wanted say love",37,78183,14.2
"west palm beach",37,78220,14.2
"white house dinner",37,78257,14.21
"anyone feel like",36,78293,14.22
"beautiful sunny day",36,78329,14.22
"best fan chile",36,78365,14.23
"chile follow oh",36,78401,14.24
"class last night",36,78437,14.24
"comes itunes buy",36,78473,14.25
"day get better",36,78509,14.26
"details www com",36,78545,14.26
"don know go",36,78581,14.27
"don know happened",36,78617,14.28
"don talk anymore",36,78653,14.28
"don think want",36,78689,14.29
"fan chile follow",36,78725,14.3
"feel like know",36,78761,14.3
"good luck season",36,78797,14.31
"good morning guys",36,78833,14.32
"great day thanks",36,78869,14.32
"guarantee monday single",36,78905,14.33
"happy birthday birthday",36,78941,14.34
"happy birthday wish",36,78977,14.34
"improving taxi quality",36,79013,14.35
"just saw video",36,79049,14.35
"know looks like",36,79085,14.36
"let know know",36,79121,14.37
"little known fact",36,79157,14.37
"looks like get",36,79193,14.38
"meeting looking forward",36,79229,14.39
"mi nike gps",36,79265,14.39
"might just go",36,79301,14.4
"monday single going",36,79337,14.41
"open pm today",36,79373,14.41
"pace mi nike",36,79409,14.42
"path lead go",36,79445,14.43
"thank hope great",36,79481,14.43
"thanks follow nice",36,79517,14.44
"thanks happy birthday",36,79553,14.45
"ur biggest fan",36,79589,14.45
"watching family guy",36,79625,14.46
"won let go",36,79661,14.47
"www com thanks",36,79697,14.47
"awesome thanks sharing",35,79732,14.48
"best way start",35,79767,14.49
"breakfast lunch dinner",35,79802,14.49
"did anyone get",35,79837,14.5
"did years ago",35,79872,14.5
"doing pretty good",35,79907,14.51
"dollars casting code",35,79942,14.52
"don ask don",35,79977,14.52
"downtown san diego",35,80012,14.53
"feel like time",35,80047,14.54
"feeling better today",35,80082,14.54
"frank lloyd wright",35,80117,14.55
"future belongs believe",35,80152,14.56
"get chance check",35,80187,14.56
"go work tomorrow",35,80222,14.57
"good times good",35,80257,14.57
"great food great",35,80292,14.58
"happy birthday dear",35,80327,14.59
"happy birthday dr",35,80362,14.59
"happy independence day",35,80397,14.6
"haven heard anything",35,80432,14.61
"high blood pressure",35,80467,14.61
"hope blessed day",35,80502,14.62
"huge furniture sale",35,80537,14.62
"impossible get noticed",35,80572,14.63
"info coming soon",35,80607,14.64
"just keep swimming",35,80642,14.64
"just matter time",35,80677,14.65
"learned hard way",35,80712,14.66
"let catch soon",35,80747,14.66
"let know looking",35,80782,14.67
"looks like won",35,80817,14.68
"lotus dance team",35,80852,14.68
"miss best friend",35,80887,14.69
"national high day",35,80922,14.69
"pay dollars casting",35,80957,14.7
"people follow follow",35,80992,14.71
"pm happy hour",35,81027,14.71
"pm visit www",35,81062,14.72
"poised creation twitter",35,81097,14.73
"saying bad things",35,81132,14.73
"soon www com",35,81167,14.74
"starting look like",35,81202,14.75
"thanks continued support",35,81237,14.75
"thanks hope doing",35,81272,14.76
"today going great",35,81307,14.76
"told look like",35,81342,14.77
"tonight come hang",35,81377,14.78
"trending chicago il",35,81412,14.78
"wait new album",35,81447,14.79
"year high school",35,81482,14.8
"years old today",35,81517,14.8
"anyone want go",34,81551,14.81
"bad hair day",34,81585,14.82
"bed last night",34,81619,14.82
"believe beauty dreams",34,81653,14.83
"believe someday follow",34,81687,14.83
"belongs believe beauty",34,81721,14.84
"better way spend",34,81755,14.85
"big go home",34,81789,14.85
"boyfriend going saying",34,81823,14.86
"couples able get",34,81857,14.86
"day happy hour",34,81891,14.87
"don think people",34,81925,14.88
"don want anyone",34,81959,14.88
"don want anything",34,81993,14.89
"enjoy ur day",34,82027,14.9
"fun fact day",34,82061,14.9
"going saying love",34,82095,14.91
"good bad thing",34,82129,14.91
"good morning let",34,82163,14.92
"good people good",34,82197,14.93
"got hours sleep",34,82231,14.93
"great day hope",34,82265,14.94
"great finally meet",34,82299,14.94
"great night last",34,82333,14.95
"great people great",34,82367,14.96
"great things happening",34,82401,14.96
"hacked follow new",34,82435,14.97
"happy birthday little",34,82469,14.98
"hate people try",34,82503,14.98
"health care reform",34,82537,14.99
"just fall asleep",34,82571,14.99
"just go ahead",34,82605,15
"just got called",34,82639,15.01
"just gotta get",34,82673,15.01
"just wait new",34,82707,15.02
"know feels like",34,82741,15.03
"lady think like",34,82775,15.03
"lead go instead",34,82809,15.04
"like don want",34,82843,15.04
"look www com",34,82877,15.05
"looking forward spending",34,82911,15.06
"looks like work",34,82945,15.06
"make life better",34,82979,15.07
"make sure know",34,83013,15.07
"make sure watch",34,83047,15.08
"mom happy mothers",34,83081,15.09
"night great time",34,83115,15.09
"open house today",34,83149,15.1
"san antonio spurs",34,83183,15.11
"saw hunger games",34,83217,15.11
"site looks great",34,83251,15.12
"song comes itunes",34,83285,15.12
"specials soups day",34,83319,15.13
"spend time family",34,83353,15.14
"street beauty entertainment",34,83387,15.14
"study study study",34,83421,15.15
"thank kind sir",34,83455,15.15
"thanks helping get",34,83489,15.16
"think outside box",34,83523,15.17
"tiny matters compared",34,83557,15.17
"twitter follow maybe",34,83591,15.18
"wait boyfriend going",34,83625,15.19
"way start morning",34,83659,15.19
"yr old girl",34,83693,15.2
"big day today",33,83726,15.2
"breath fresh air",33,83759,15.21
"caps caps caps",33,83792,15.22
"commercial real estate",33,83825,15.22
"day happy birthday",33,83858,15.23
"day school tomorrow",33,83891,15.23
"don forget bring",33,83924,15.24
"don forget tomorrow",33,83957,15.25
"don think anything",33,83990,15.25
"empire state building",33,84023,15.26
"facebook facebook com",33,84056,15.26
"faded faded faded",33,84089,15.27
"fall asleep night",33,84122,15.28
"feel free join",33,84155,15.28
"feel free share",33,84188,15.29
"feel mind don",33,84221,15.29
"follow great day",33,84254,15.3
"free open public",33,84287,15.31
"get people follow",33,84320,15.31
"gift card winner",33,84353,15.32
"going sleep early",33,84386,15.32
"good know thanks",33,84419,15.33
"good luck move",33,84452,15.34
"good luck wishes",33,84485,15.34
"good mood today",33,84518,15.35
"good morning america",33,84551,15.35
"good things happening",33,84584,15.36
"great way get",33,84617,15.37
"happy birthday miss",33,84650,15.37
"happy birthday ur",33,84683,15.38
"hard let go",33,84716,15.38
"hope doing good",33,84749,15.39
"jobs jobs jobs",33,84782,15.4
"judge book cover",33,84815,15.4
"just getting home",33,84848,15.41
"just go bed",33,84881,15.41
"just got shower",33,84914,15.42
"just saw avengers",33,84947,15.43
"just trying help",33,84980,15.43
"la talk radio",33,85013,15.44
"let go bulls",33,85046,15.44
"let go hawks",33,85079,15.45
"let know asap",33,85112,15.46
"let know go",33,85145,15.46
"like best friend",33,85178,15.47
"like big deal",33,85211,15.47
"looking forward coming",33,85244,15.48
"looking forward future",33,85277,15.49
"looking forward trying",33,85310,15.49
"looks like rain",33,85343,15.5
"looks like time",33,85376,15.5
"love way lie",33,85409,15.51
"low self esteem",33,85442,15.52
"make sure give",33,85475,15.52
"man oh man",33,85508,15.53
"mtv movie awards",33,85541,15.53
"must doing right",33,85574,15.54
"national kiss day",33,85607,15.55
"need followers help",33,85640,15.55
"new year day",33,85673,15.56
"new year friends",33,85706,15.56
"new year thanks",33,85739,15.57
"noticed happen someday",33,85772,15.58
"post highlight tapes",33,85805,15.58
"president barack obama",33,85838,15.59
"register www com",33,85871,15.59
"san antonio texas",33,85904,15.6
"say good bye",33,85937,15.61
"spot trending chicago",33,85970,15.61
"thanks came tonight",33,86003,15.62
"thanks following follow",33,86036,15.62
"thanks following followed",33,86069,15.63
"things fall apart",33,86102,15.64
"think going get",33,86135,15.64
"time looking forward",33,86168,15.65
"wanna dance somebody",33,86201,15.65
"watch last night",33,86234,15.66
"work last night",33,86267,15.67
"www com blog",33,86300,15.67
"add seattle tour",32,86332,15.68
"april showers bring",32,86364,15.68
"best thing heard",32,86396,15.69
"birthday get happy",32,86428,15.69
"booth say hi",32,86460,15.7
"bored bored bored",32,86492,15.71
"city catering take",32,86524,15.71
"come visit booth",32,86556,15.72
"coming new york",32,86588,15.72
"day good luck",32,86620,15.73
"days till birthday",32,86652,15.74
"definitely looking forward",32,86684,15.74
"don think good",32,86716,15.75
"eastern conference finals",32,86748,15.75
"emotional tool assist",32,86780,15.76
"end school year",32,86812,15.76
"feel like dying",32,86844,15.77
"feel like talking",32,86876,15.78
"finally got new",32,86908,15.78
"find www com",32,86940,15.79
"glass half full",32,86972,15.79
"going school today",32,87004,15.8
"good morning peeps",32,87036,15.81
"got moves like",32,87068,15.81
"great meeting yesterday",32,87100,15.82
"great start day",32,87132,15.82
"happy healthy new",32,87164,15.83
"happy late birthday",32,87196,15.83
"happy mom day",32,87228,15.84
"helped residents red",32,87260,15.85
"hey just got",32,87292,15.85
"hi free book",32,87324,15.86
"hope day great",32,87356,15.86
"just ordered new",32,87388,15.87
"just started using",32,87420,15.87
"key lime pie",32,87452,15.88
"key trying everybody",32,87484,15.89
"know gonna get",32,87516,15.89
"let know hear",32,87548,15.9
"life like box",32,87580,15.9
"like last week",32,87612,15.91
"live new york",32,87644,15.92
"look lot like",32,87676,15.92
"make fall love",32,87708,15.93
"make sure good",32,87740,15.93
"make sure like",32,87772,15.94
"makes want cry",32,87804,15.94
"music www com",32,87836,15.95
"new years resolutions",32,87868,15.96
"ny helped residents",32,87900,15.96
"oh ok cool",32,87932,15.97
"old high school",32,87964,15.97
"page got hacked",32,87996,15.98
"pumpkin spice latte",32,88028,15.99
"real estate market",32,88060,15.99
"residents red cross",32,88092,16
"right www com",32,88124,16
"set last night",32,88156,16.01
"sounds like blast",32,88188,16.01
"sounds like having",32,88220,16.02
"specials city catering",32,88252,16.03
"success comes work",32,88284,16.03
"success key trying",32,88316,16.04
"sweet dreams love",32,88348,16.04
"teen choice awards",32,88380,16.05
"th th th",32,88412,16.06
"th www com",32,88444,16.06
"thanks following check",32,88476,16.07
"today come get",32,88508,16.07
"valentine day love",32,88540,16.08
"way flip hair",32,88572,16.08
"work let know",32,88604,16.09
"working new website",32,88636,16.1
"wow just got",32,88668,16.1
"yeah just got",32,88700,16.11
"best news heard",31,88731,16.11
"best thing happen",31,88762,16.12
"best way predict",31,88793,16.12
"bout go sleep",31,88824,16.13
"boy saying get",31,88855,16.14
"boyfriend music video",31,88886,16.14
"chocolate chip day",31,88917,16.15
"cry myself sleep",31,88948,16.15
"day lord made",31,88979,16.16
"day new job",31,89010,16.16
"did like surprise",31,89041,16.17
"divorce child support",31,89072,16.17
"don forget sign",31,89103,16.18
"don know mean",31,89134,16.19
"don want end",31,89165,16.19
"extremely loud incredibly",31,89196,16.2
"feel like giving",31,89227,16.2
"feel like people",31,89258,16.21
"feel like really",31,89289,16.21
"following let know",31,89320,16.22
"free game comment",31,89351,16.23
"get done today",31,89382,16.23
"gets better better",31,89413,16.24
"giving hard time",31,89444,16.24
"go away come",31,89475,16.25
"go grocery shopping",31,89506,16.25
"going sleep goodnight",31,89537,16.26
"good luck charlie",31,89568,16.26
"good morning make",31,89599,16.27
"grand theft auto",31,89630,16.28
"great day far",31,89661,16.28
