"","value","count","cumsum","pct"
"926","got the",9,22795,31.26
"927","have had",9,22804,31.27
"928","have never",9,22813,31.28
"929","how it",9,22822,31.3
"930","how we",9,22831,31.31
"931","i figured",9,22840,31.32
"932","i go",9,22849,31.33
"933","i in",9,22858,31.35
"934","i might",9,22867,31.36
"935","i told",9,22876,31.37
"936","in an",9,22885,31.38
"937","is all",9,22894,31.39
"938","is always",9,22903,31.41
"939","is as",9,22912,31.42
"940","is how",9,22921,31.43
"941","is my",9,22930,31.44
"942","is on",9,22939,31.46
"943","it comes",9,22948,31.47
"944","it may",9,22957,31.48
"945","it on",9,22966,31.49
"946","just about",9,22975,31.51
"947","last year",9,22984,31.52
"948","let me",9,22993,31.53
"949","like you",9,23002,31.54
"950","list of",9,23011,31.56
"951","looking for",9,23020,31.57
"952","made me",9,23029,31.58
"953","made the",9,23038,31.59
"954","many times",9,23047,31.6
"955","more and",9,23056,31.62
"956","my son",9,23065,31.63
"957","no matter",9,23074,31.64
"958","no more",9,23083,31.65
"959","of from",9,23092,31.67
"960","of people",9,23101,31.68
"961","of time",9,23110,31.69
"962","off to",9,23119,31.7
"963","one to",9,23128,31.72
"964","only a",9,23137,31.73
"965","onto the",9,23146,31.74
"966","out for",9,23155,31.75
"967","out i",9,23164,31.77
"968","out in",9,23173,31.78
"969","out there",9,23182,31.79
"970","out with",9,23191,31.8
"971","put on",9,23200,31.81
"972","rather than",9,23209,31.83
"973","read the",9,23218,31.84
"974","real estate",9,23227,31.85
"975","relationship with",9,23236,31.86
"976","right to",9,23245,31.88
"977","s i",9,23254,31.89
"978","s to",9,23263,31.9
"979","said to",9,23272,31.91
"980","say i",9,23281,31.93
"981","she had",9,23290,31.94
"982","since it",9,23299,31.95
"983","so if",9,23308,31.96
"984","soon as",9,23317,31.97
"985","that have",9,23326,31.99
"986","that if",9,23335,32
"987","that in",9,23344,32.01
"988","the band",9,23353,32.02
"989","the car",9,23362,32.04
"990","the game",9,23371,32.05
"991","the movie",9,23380,32.06
"992","the need",9,23389,32.07
"993","the room",9,23398,32.09
"994","the sun",9,23407,32.1
"995","the word",9,23416,32.11
"996","the wrong",9,23425,32.12
"997","they will",9,23434,32.14
"998","thought i",9,23443,32.15
"999","time of",9,23452,32.16
"1000","to all",9,23461,32.17
"1001","to become",9,23470,32.18
"1002","to check",9,23479,32.2
"1003","to meet",9,23488,32.21
"1004","to sit",9,23497,32.22
"1005","until the",9,23506,32.23
"1006","up in",9,23515,32.25
"1007","waiting for",9,23524,32.26
"1008","was also",9,23533,32.27
"1009","was by",9,23542,32.28
"1010","was my",9,23551,32.3
"1011","we need",9,23560,32.31
"1012","we t",9,23569,32.32
"1013","we went",9,23578,32.33
"1014","what are",9,23587,32.35
"1015","what was",9,23596,32.36
"1016","when they",9,23605,32.37
"1017","who had",9,23614,32.38
"1018","who the",9,23623,32.39
"1019","who was",9,23632,32.41
"1020","will also",9,23641,32.42
"1021","with all",9,23650,32.43
"1022","with him",9,23659,32.44
"1023","work with",9,23668,32.46
"1024","year and",9,23677,32.47
"1025","yes i",9,23686,32.48
"1026","you d",9,23695,32.49
"1027","you need",9,23704,32.51
"1028","you the",9,23713,32.52
"1029","a bunch",8,23721,32.53
"1030","a car",8,23729,32.54
"1031","a different",8,23737,32.55
"1032","a half",8,23745,32.56
"1033","a local",8,23753,32.57
"1034","a month",8,23761,32.58
"1035","a short",8,23769,32.59
"1036","a single",8,23777,32.61
"1037","a year",8,23785,32.62
"1038","about and",8,23793,32.63
"1039","add the",8,23801,32.64
"1040","all and",8,23809,32.65
"1041","all this",8,23817,32.66
"1042","also have",8,23825,32.67
"1043","also to",8,23833,32.68
"1044","am the",8,23841,32.69
"1045","and by",8,23849,32.7
"1046","and every",8,23857,32.72
"1047","and found",8,23865,32.73
"1048","and said",8,23873,32.74
"1049","and where",8,23881,32.75
"1050","are and",8,23889,32.76
"1051","are of",8,23897,32.77
"1052","are very",8,23905,32.78
"1053","as in",8,23913,32.79
"1054","at me",8,23921,32.8
"1055","be for",8,23929,32.81
"1056","be more",8,23937,32.83
"1057","be no",8,23945,32.84
"1058","be to",8,23953,32.85
"1059","been to",8,23961,32.86
"1060","between and",8,23969,32.87
"1061","but for",8,23977,32.88
"1062","but this",8,23985,32.89
"1063","call it",8,23993,32.9
"1064","came to",8,24001,32.91
"1065","can do",8,24009,32.92
"1066","can see",8,24017,32.93
"1067","d like",8,24025,32.95
"1068","designed to",8,24033,32.96
"1069","did a",8,24041,32.97
"1070","down and",8,24049,32.98
"1071","few days",8,24057,32.99
"1072","for an",8,24065,33
"1073","for each",8,24073,33.01
"1074","for that",8,24081,33.02
"1075","for to",8,24089,33.03
"1076","full of",8,24097,33.04
"1077","had it",8,24105,33.06
"1078","half of",8,24113,33.07
"1079","have and",8,24121,33.08
"1080","have seen",8,24129,33.09
"1081","hope you",8,24137,33.1
"1082","i believe",8,24145,33.11
"1083","i make",8,24153,33.12
"1084","i read",8,24161,33.13
"1085","i should",8,24169,33.14
"1086","if he",8,24177,33.15
"1087","in its",8,24185,33.17
"1088","in many",8,24193,33.18
"1089","in on",8,24201,33.19
"1090","in other",8,24209,33.2
"1091","is about",8,24217,33.21
"1092","is at",8,24225,33.22
"1093","is being",8,24233,33.23
"1094","is for",8,24241,33.24
"1095","is of",8,24249,33.25
"1096","is something",8,24257,33.26
"1097","it as",8,24265,33.27
"1098","it at",8,24273,33.29
"1099","it because",8,24281,33.3
"1100","it up",8,24289,33.31
"1101","it when",8,24297,33.32
"1102","it with",8,24305,33.33
"1103","just t",8,24313,33.34
"1104","just to",8,24321,33.35
"1105","keep it",8,24329,33.36
"1106","like and",8,24337,33.37
"1107","looking at",8,24345,33.38
"1108","love and",8,24353,33.4
"1109","love it",8,24361,33.41
"1110","love the",8,24369,33.42
"1111","man who",8,24377,33.43
"1112","more about",8,24385,33.44
"1113","my best",8,24393,33.45
"1114","my favorite",8,24401,33.46
"1115","my to",8,24409,33.47
"1116","of being",8,24417,33.48
"1117","of some",8,24425,33.49
"1118","on i",8,24433,33.51
"1119","on what",8,24441,33.52
"1120","or not",8,24449,33.53
"1121","other than",8,24457,33.54
"1122","place in",8,24465,33.55
"1123","s one",8,24473,33.56
"1124","s why",8,24481,33.57
"1125","shall be",8,24489,33.58
"1126","she a",8,24497,33.59
"1127","she could",8,24505,33.6
"1128","should have",8,24513,33.61
"1129","some time",8,24521,33.63
"1130","sure to",8,24529,33.64
"1131","t feel",8,24537,33.65
"1132","t mean",8,24545,33.66
"1133","t need",8,24553,33.67
"1134","t say",8,24561,33.68
"1135","than i",8,24569,33.69
"1136","that had",8,24577,33.7
"1137","the air",8,24585,33.71
"1138","the bottom",8,24593,33.72
"1139","the campaign",8,24601,33.74
"1140","the center",8,24609,33.75
"1141","the future",8,24617,33.76
"1142","the great",8,24625,33.77
"1143","the idea",8,24633,33.78
"1144","the law",8,24641,33.79
"1145","the little",8,24649,33.8
"1146","the main",8,24657,33.81
"1147","the moment",8,24665,33.82
"1148","the music",8,24673,33.83
"1149","the result",8,24681,33.85
"1150","the she",8,24689,33.86
"1151","the show",8,24697,33.87
"1152","them for",8,24705,33.88
"1153","they t",8,24713,33.89
"1154","thing i",8,24721,33.9
"1155","think the",8,24729,33.91
"1156","this in",8,24737,33.92
"1157","three days",8,24745,33.93
"1158","time the",8,24753,33.94
"1159","to avoid",8,24761,33.95
"1160","to eat",8,24769,33.97
"1161","to feel",8,24777,33.98
"1162","to not",8,24785,33.99
"1163","to remember",8,24793,34
"1164","to them",8,24801,34.01
"1165","to understand",8,24809,34.02
"1166","to us",8,24817,34.03
"1167","to watch",8,24825,34.04
"1168","told me",8,24833,34.05
"1169","two of",8,24841,34.06
"1170","version of",8,24849,34.08
"1171","was and",8,24857,34.09
"1172","was at",8,24865,34.1
"1173","was very",8,24873,34.11
"1174","way and",8,24881,34.12
"1175","we could",8,24889,34.13
"1176","we did",8,24897,34.14
"1177","we see",8,24905,34.15
"1178","well and",8,24913,34.16
"1179","were a",8,24921,34.17
"1180","were the",8,24929,34.19
"1181","what it",8,24937,34.2
"1182","which to",8,24945,34.21
"1183","which we",8,24953,34.22
"1184","who i",8,24961,34.23
"1185","will not",8,24969,34.24
"1186","with their",8,24977,34.25
"1187","with us",8,24985,34.26
"1188","within a",8,24993,34.27
"1189","work on",8,25001,34.28
"1190","world s",8,25009,34.3
"1191","you ask",8,25017,34.31
"1192","you could",8,25025,34.32
"1193","you in",8,25033,34.33
"1194","you t",8,25041,34.34
"1195","you think",8,25049,34.35
"1196","a certain",7,25056,34.36
"1197","a chance",7,25063,34.37
"1198","a child",7,25070,34.38
"1199","a common",7,25077,34.39
"1200","a person",7,25084,34.4
"1201","a special",7,25091,34.41
"1202","a woman",7,25098,34.42
"1203","a wonderful",7,25105,34.43
"1204","addition to",7,25112,34.44
"1205","after that",7,25119,34.45
"1206","all day",7,25126,34.46
"1207","am going",7,25133,34.47
"1208","amount of",7,25140,34.47
"1209","and an",7,25147,34.48
"1210","and at",7,25154,34.49
"1211","and feel",7,25161,34.5
"1212","and let",7,25168,34.51
"1213","and make",7,25175,34.52
"1214","and now",7,25182,34.53
"1215","and over",7,25189,34.54
"1216","and work",7,25196,34.55
"1217","are all",7,25203,34.56
"1218","are just",7,25210,34.57
"1219","are some",7,25217,34.58
"1220","around and",7,25224,34.59
"1221","as one",7,25231,34.6
"1222","as to",7,25238,34.61
"1223","at any",7,25245,34.62
"1224","at one",7,25252,34.63
"1225","aware of",7,25259,34.64
"1226","away and",7,25266,34.65
"1227","because you",7,25273,34.66
"1228","become a",7,25280,34.67
"1229","been so",7,25287,34.68
"1230","being in",7,25294,34.69
"1231","believe in",7,25301,34.7
"1232","both and",7,25308,34.71
"1233","but a",7,25315,34.71
"1234","but at",7,25322,34.72
"1235","but if",7,25329,34.73
"1236","but then",7,25336,34.74
"1237","can also",7,25343,34.75
"1238","can have",7,25350,34.76
"1239","can take",7,25357,34.77
"1240","check out",7,25364,34.78
"1241","cool and",7,25371,34.79
"1242","cost of",7,25378,34.8
"1243","cup of",7,25385,34.81
"1244","day of",7,25392,34.82
"1245","do that",7,25399,34.83
"1246","do to",7,25406,34.84
"1247","easy to",7,25413,34.85
"1248","even the",7,25420,34.86
"1249","even though",7,25427,34.87
"1250","excited about",7,25434,34.88
"1251","father s",7,25441,34.89
"1252","find that",7,25448,34.9
"1253","for him",7,25455,34.91
"1254","for his",7,25462,34.92
"1255","for in",7,25469,34.93
"1256","from her",7,25476,34.94
"1257","from one",7,25483,34.95
"1258","gave me",7,25490,34.95
"1259","give you",7,25497,34.96
"1260","go out",7,25504,34.97
"1261","he could",7,25511,34.98
"1262","he d",7,25518,34.99
"1263","he that",7,25525,35
"1264","her husband",7,25532,35.01
"1265","her own",7,25539,35.02
"1266","her the",7,25546,35.03
"1267","her to",7,25553,35.04
"1268","here i",7,25560,35.05
"1269","here on",7,25567,35.06
"1270","i kept",7,25574,35.07
"1271","i may",7,25581,35.08
"1272","i remember",7,25588,35.09
"1273","i took",7,25595,35.1
"1274","in bed",7,25602,35.11
"1275","in s",7,25609,35.12
"1276","in turn",7,25616,35.13
"1277","inside the",7,25623,35.14
"1278","into our",7,25630,35.15
"1279","involved in",7,25637,35.16
"1280","is by",7,25644,35.17
"1281","is right",7,25651,35.18
"1282","is very",7,25658,35.19
"1283","is with",7,25665,35.19
"1284","it also",7,25672,35.2
"1285","it did",7,25679,35.21
"1286","it just",7,25686,35.22
"1287","it more",7,25693,35.23
"1288","it you",7,25700,35.24
"1289","know how",7,25707,35.25
"1290","know if",7,25714,35.26
"1291","know why",7,25721,35.27
"1292","lack of",7,25728,35.28
"1293","listen to",7,25735,35.29
"1294","listening to",7,25742,35.3
"1295","long time",7,25749,35.31
"1296","look like",7,25756,35.32
"1297","love to",7,25763,35.33
"1298","m the",7,25770,35.34
"1299","made it",7,25777,35.35
"1300","making the",7,25784,35.36
"1301","matter how",7,25791,35.37
"1302","me as",7,25798,35.38
"1303","me but",7,25805,35.39
"1304","my house",7,25812,35.4
"1305","my mind",7,25819,35.41
"1306","my wife",7,25826,35.42
"1307","new and",7,25833,35.43
"1308","not so",7,25840,35.43
"1309","now we",7,25847,35.44
"1310","of but",7,25854,35.45
"1311","of he",7,25861,35.46
"1312","of its",7,25868,35.47
"1313","of water",7,25875,35.48
"1314","on earth",7,25882,35.49
"1315","on to",7,25889,35.5
"1316","one and",7,25896,35.51
"1317","one for",7,25903,35.52
"1318","one that",7,25910,35.53
"1319","or even",7,25917,35.54
"1320","our own",7,25924,35.55
"1321","out that",7,25931,35.56
"1322","over and",7,25938,35.57
"1323","people are",7,25945,35.58
"1324","piece of",7,25952,35.59
"1325","place the",7,25959,35.6
"1326","process of",7,25966,35.61
"1327","re not",7,25973,35.62
"1328","s also",7,25980,35.63
"1329","s for",7,25987,35.64
"1330","s in",7,25994,35.65
"1331","said that",7,26001,35.66
"1332","say it",7,26008,35.67
"1333","say the",7,26015,35.67
"1334","saying that",7,26022,35.68
"1335","see them",7,26029,35.69
"1336","seem to",7,26036,35.7
"1337","should not",7,26043,35.71
"1338","since the",7,26050,35.72
"1339","so he",7,26057,35.73
"1340","so long",7,26064,35.74
"1341","so they",7,26071,35.75
"1342","so what",7,26078,35.76
"1343","social media",7,26085,35.77
"1344","some are",7,26092,35.78
"1345","start to",7,26099,35.79
"1346","t the",7,26106,35.8
"1347","that all",7,26113,35.81
"1348","that day",7,26120,35.82
"1349","that that",7,26127,35.83
"1350","the a",7,26134,35.84
"1351","the ability",7,26141,35.85
"1352","the bar",7,26148,35.86
"1353","the boat",7,26155,35.87
"1354","the cost",7,26162,35.88
"1355","the dark",7,26169,35.89
"1356","the days",7,26176,35.9
"1357","the entire",7,26183,35.9
"1358","the face",7,26190,35.91
"1359","the finish",7,26197,35.92
"1360","the heart",7,26204,35.93
"1361","the love",7,26211,35.94
"1362","the middle",7,26218,35.95
"1363","the nation",7,26225,35.96
"1364","the number",7,26232,35.97
"1365","the old",7,26239,35.98
"1366","the opportunity",7,26246,35.99
"1367","the or",7,26253,36
"1368","the original",7,26260,36.01
"1369","the oven",7,26267,36.02
"1370","the problem",7,26274,36.03
"1371","the process",7,26281,36.04
"1372","the school",7,26288,36.05
"1373","the sky",7,26295,36.06
"1374","the state",7,26302,36.07
"1375","the two",7,26309,36.08
"1376","the us",7,26316,36.09
"1377","the who",7,26323,36.1
"1378","there and",7,26330,36.11
"1379","there i",7,26337,36.12
"1380","these people",7,26344,36.13
"1381","they don",7,26351,36.14
"1382","they would",7,26358,36.14
"1383","think of",7,26365,36.15
"1384","think you",7,26372,36.16
"1385","this point",7,26379,36.17
"1386","throughout the",7,26386,36.18
"1387","to add",7,26393,36.19
"1388","to bring",7,26400,36.2
"1389","to change",7,26407,36.21
"1390","to describe",7,26414,36.22
"1391","to hear",7,26421,36.23
"1392","to mention",7,26428,36.24
"1393","to one",7,26435,36.25
"1394","to pay",7,26442,36.26
"1395","to talk",7,26449,36.27
"1396","to those",7,26456,36.28
"1397","to write",7,26463,36.29
"1398","today s",7,26470,36.3
"1399","true self",7,26477,36.31
"1400","use of",7,26484,36.32
"1401","very good",7,26491,36.33
"1402","wait for",7,26498,36.34
"1403","wanting to",7,26505,36.35
"1404","was one",7,26512,36.36
"1405","was that",7,26519,36.37
"1406","way i",7,26526,36.38
"1407","we should",7,26533,36.38
"1408","we the",7,26540,36.39
"1409","week and",7,26547,36.4
"1410","week the",7,26554,36.41
"1411","were to",7,26561,36.42
"1412","what to",7,26568,36.43
"1413","where we",7,26575,36.44
"1414","where you",7,26582,36.45
"1415","who in",7,26589,36.46
"1416","will never",7,26596,36.47
"1417","with of",7,26603,36.48
"1418","with so",7,26610,36.49
"1419","with to",7,26617,36.5
"1420","work for",7,26624,36.51
"1421","you got",7,26631,36.52
"1422","you just",7,26638,36.53
"1423","you that",7,26645,36.54
"1424","you who",7,26652,36.55
"1425","your and",7,26659,36.56
"1426","a and",6,26665,36.57
"1427","a in",6,26671,36.57
"1428","a problem",6,26677,36.58
"1429","a quick",6,26683,36.59
"1430","a sense",6,26689,36.6
"1431","a word",6,26695,36.61
"1432","a young",6,26701,36.62
"1433","added a",6,26707,36.62
"1434","after i",6,26713,36.63
"1435","all is",6,26719,36.64
"1436","all my",6,26725,36.65
"1437","all those",6,26731,36.66
"1438","also the",6,26737,36.66
"1439","am a",6,26743,36.67
"1440","am and",6,26749,36.68
"1441","among the",6,26755,36.69
"1442","an hour",6,26761,36.7
"1443","and about",6,26767,36.71
"1444","and from",6,26773,36.71
"1445","and love",6,26779,36.72
"1446","and made",6,26785,36.73
"1447","and many",6,26791,36.74
"1448","and me",6,26797,36.75
"1449","and most",6,26803,36.76
"1450","and put",6,26809,36.76
"1451","and still",6,26815,36.77
"1452","and those",6,26821,36.78
"1453","and went",6,26827,36.79
"1454","any other",6,26833,36.8
"1455","anyone who",6,26839,36.8
"1456","are also",6,26845,36.81
"1457","are at",6,26851,36.82
"1458","are being",6,26857,36.83
"1459","as and",6,26863,36.84
"1460","as for",6,26869,36.85
"1461","as s",6,26875,36.85
